7.071068,6.403124,5.830952,5.385165,5.099020,5.000000,5.000000,5.099020,5.385165,5.830952,6.403124,7.071068,7.810250,8.602325,9.433981,10.295630,11.180340,12.083046,13.000000,13.928388,14.866069,15.811388,16.763055,17.720045,18.681542,19.646883,20.615528,21.587033,22.561028,23.537205,24.515301,25.495098,26.476405,27.459060,28.442925,29.427878,30.413813,31.400637,32.388269,33.376639,34.365681,35.355339,36.345564,37.336309,38.327536,39.319207,40.311289,41.303753,42.296572,43.289722,44.283180,45.276926,46.270941,47.265209,48.259714,49.254441,50.249378,51.244512,52.239832,53.235327,54.230987,55.226805,56.222771,57.218878,58.215118,59.211485,60.207973,61.204575,62.201286,63.198101,64.195015,65.192024,66.189123,67.186308,68.183576,69.180922,70.178344,71.175839,72.173402,73.171033,74.168727,75.166482,76.164296,77.162167,78.160092,79.158070,80.156098,81.154174,82.152298,83.150466,84.148678,85.146932,86.145226,87.143560,88.141931,89.140339,90.138782,91.137259,92.135769,93.134312
7.810250,7.211103,6.708204,6.324555,6.082763,6.000000,6.000000,6.082763,6.324555,6.708204,7.211103,7.810250,8.485281,9.219544,10.000000,10.816654,11.661904,12.529964,13.416408,14.317821,15.231546,16.155494,17.088007,18.027756,18.973666,19.924859,20.880613,21.840330,22.803509,23.769729,24.738634,25.709920,26.683328,27.658633,28.635642,29.614186,30.594117,31.575307,32.557641,33.541020,34.525353,35.510562,36.496575,37.483330,38.470768,39.458839,40.447497,41.436699,42.426407,43.416587,44.407207,45.398238,46.389654,47.381431,48.373546,49.365980,50.358713,51.351728,52.345009,53.338541,54.332311,55.326305,56.320511,57.314920,58.309519,59.304300,60.299254,61.294372,62.289646,63.285069,64.280635,65.276336,66.272166,67.268120,68.264193,69.260378,70.256672,71.253070,72.249567,73.246160,74.242845,75.239617,76.236474,77.233412,78.230429,79.227520,80.224684,81.221918,82.219219,83.216585,84.214013,85.211502,86.209048,87.206651,88.204308,89.202018,90.199778,91.197588,92.195445,93.193347
8.602325,8.062258,7.615773,7.280110,7.071068,7.000000,7.000000,7.071068,7.280110,7.615773,8.062258,8.602325,9.219544,9.899495,10.630146,11.401754,12.206556,13.038405,13.892444,14.764823,15.652476,16.552945,17.464249,18.384776,19.313208,20.248457,21.189620,22.135944,23.086793,24.041631,25.000000,25.961510,26.925824,27.892651,28.861739,29.832868,30.805844,31.780497,32.756679,33.734256,34.713110,35.693137,36.674242,37.656341,38.639358,39.623226,40.607881,41.593269,42.579338,43.566042,44.553339,45.541190,46.529560,47.518417,48.507731,49.497475,50.487622,51.478151,52.469038,53.460266,54.451814,55.443665,56.435804,57.428216,58.420887,59.413803,60.406953,61.400326,62.393910,63.387696,64.381674,65.375837,66.370174,67.364679,68.359345,69.354164,70.349129,71.344236,72.339477,73.334848,74.330344,75.325958,76.321688,77.317527,78.313473,79.309520,80.305666,81.301906,82.298238,83.294658,84.291162,85.287748,86.284413,87.281155,88.277970,89.274856,90.271812,91.268834,92.265920,93.263069
9.433981,8.944272,8.544004,8.246211,8.062258,8.000000,8.000000,8.062258,8.246211,8.544004,8.944272,9.433981,10.000000,10.630146,11.313708,12.041595,12.806248,13.601471,14.422205,15.264338,16.124515,17.000000,17.888544,18.788294,19.697716,20.615528,21.540659,22.472205,23.409400,24.351591,25.298221,26.248809,27.202941,28.160256,29.120440,30.083218,31.048349,32.015621,32.984845,33.955854,34.928498,35.902646,36.878178,37.854986,38.832976,39.812058,40.792156,41.773197,42.755117,43.737855,44.721360,45.705580,46.690470,47.675990,48.662100,49.648766,50.635956,51.623638,52.611786,53.600373,54.589376,55.578773,56.568542,57.558666,58.549125,59.539903,60.530984,61.522354,62.513998,63.505905,64.498062,65.490457,66.483081,67.475922,68.468971,69.462220,70.455660,71.449283,72.443081,73.437048,74.431176,75.425460,76.419893,77.414469,78.409183,79.404030,80.399005,81.394103,82.389320,83.384651,84.380092,85.375641,86.371292,87.367042,88.362888,89.358827,90.354856,91.350972,92.347171,93.343452
10.295630,9.848858,9.486833,9.219544,9.055385,9.000000,9.000000,9.055385,9.219544,9.486833,9.848858,10.295630,10.816654,11.401754,12.041595,12.727922,13.453624,14.212670,15.000000,15.811388,16.643317,17.492856,18.357560,19.235384,20.124612,21.023796,21.931712,22.847319,23.769729,24.698178,25.632011,26.570661,27.513633,28.460499,29.410882,30.364453,31.320920,32.280025,33.241540,34.205263,35.171011,36.138622,37.107951,38.078866,39.051248,40.024992,41.000000,41.976184,42.953463,43.931765,44.911023,45.891176,46.872167,47.853944,48.836462,49.819675,50.803543,51.788030,52.773099,53.758720,54.744863,55.731499,56.718604,57.706152,58.694122,59.682493,60.671245,61.660360,62.649820,63.639610,64.629715,65.620119,66.610810,67.601775,68.593003,69.584481,70.576200,71.568149,72.560320,73.552702,74.545288,75.538070,76.531039,77.524190,78.517514,79.511006,80.504658,81.498466,82.492424,83.486526,84.480767,85.475143,86.469648,87.464278,88.459030,89.453899,90.448881,91.443972,92.439169,93.434469
11.180340,10.770330,10.440307,10.198039,10.049876,10.000000,10.000000,10.049876,10.198039,10.440307,10.770330,11.180340,11.661904,12.206556,12.806248,13.453624,14.142136,14.866069,15.620499,16.401219,17.204651,18.027756,18.867962,19.723083,20.591260,21.470911,22.360680,23.259407,24.166092,25.079872,26.000000,26.925824,27.856777,28.792360,29.732137,30.675723,31.622777,32.572995,33.526109,34.481879,35.440090,36.400549,37.363083,38.327536,39.293765,40.261644,41.231056,42.201896,43.174066,44.147480,45.122057,46.097722,47.074409,48.052055,49.030603,50.009999,50.990195,51.971146,52.952809,53.935146,54.918121,55.901699,56.885851,57.870545,58.855756,59.841457,60.827625,61.814238,62.801274,63.788714,64.776539,65.764732,66.753277,67.742158,68.731361,69.720872,70.710678,71.700767,72.691127,73.681748,74.672619,75.663730,76.655072,77.646635,78.638413,79.630396,80.622577,81.614950,82.607506,83.600239,84.593144,85.586214,86.579443,87.572827,88.566359,89.560036,90.553851,91.547802,92.541882,93.536089
12.083046,11.704700,11.401754,11.180340,11.045361,11.000000,11.000000,11.045361,11.180340,11.401754,11.704700,12.083046,12.529964,13.038405,13.601471,14.212670,14.866069,15.556349,16.278821,17.029386,17.804494,18.601075,19.416488,20.248457,21.095023,21.954498,22.825424,23.706539,24.596748,25.495098,26.400758,27.313001,28.231188,29.154759,30.083218,31.016125,31.953091,32.893768,33.837849,34.785054,35.735137,36.687873,37.643060,38.600518,39.560081,40.521599,41.484937,42.449971,43.416587,44.384682,45.354162,46.324939,47.296934,48.270074,49.244289,50.219518,51.195703,52.172790,53.150729,54.129474,55.108983,56.089215,57.070132,58.051701,59.033889,60.016664,61.000000,61.983869,62.968246,63.953108,64.938432,65.924199,66.910388,67.896981,68.883960,69.871310,70.859015,71.847060,72.835431,73.824115,74.813100,75.802375,76.791927,77.781746,78.771822,79.762146,80.752709,81.743501,82.734515,83.725743,84.717177,85.708809,86.700634,87.692645,88.684835,89.677199,90.669730,91.662424,92.655275,93.648278
13.000000,12.649111,12.369317,12.165525,12.041595,12.000000,12.000000,12.041595,12.165525,12.369317,12.649111,13.000000,13.416408,13.892444,14.422205,15.000000,15.620499,16.278821,16.970563,17.691806,18.439089,19.209373,20.000000,20.808652,21.633308,22.472205,23.323808,24.186773,25.059928,25.942244,26.832816,27.730849,28.635642,29.546573,30.463092,31.384710,32.310989,33.241540,34.176015,35.114100,36.055513,37.000000,37.947332,38.897301,39.849718,40.804412,41.761226,42.720019,43.680659,44.643029,45.607017,46.572524,47.539457,48.507731,49.477268,50.447993,51.419841,52.392748,53.366656,54.341513,55.317267,56.293872,57.271284,58.249464,59.228372,60.207973,61.188234,62.169124,63.150614,64.132675,65.115282,66.098411,67.082039,68.066144,69.050706,70.035705,71.021124,72.006944,72.993150,73.979727,74.966659,75.953933,76.941536,77.929455,78.917679,79.906195,80.894994,81.884064,82.873397,83.862983,84.852814,85.842880,86.833173,87.823687,88.814413,89.805345,90.796476,91.787799,92.779308,93.770998
13.928388,13.601471,13.341664,13.152946,13.038405,13.000000,13.000000,13.038405,13.152946,13.341664,13.601471,13.928388,14.317821,14.764823,15.264338,15.811388,16.401219,17.029386,17.691806,18.384776,19.104973,19.849433,20.615528,21.400935,22.203603,23.021729,23.853721,24.698178,25.553865,26.419690,27.294688,28.178006,29.068884,29.966648,30.870698,31.780497,32.695565,33.615473,34.539832,35.468296,36.400549,37.336309,38.275318,39.217343,40.162171,41.109610,42.059482,43.011626,43.965896,44.922155,45.880279,46.840154,47.801674,48.764741,49.729267,50.695167,51.662365,52.630789,53.600373,54.571055,55.542776,56.515485,57.489129,58.463664,59.439044,60.415230,61.392182,62.369865,63.348244,64.327288,65.306967,66.287254,67.268120,68.249542,69.231496,70.213959,71.196910,72.180330,73.164199,74.148500,75.133215,76.118329,77.103826,78.089692,79.075913,80.062476,81.049368,82.036577,83.024093,84.011904,85.000000,85.988371,86.977008,87.965902,88.955045,89.944427,90.934042,91.923882,92.913939,93.904207
14.866069,14.560220,14.317821,14.142136,14.035669,14.000000,14.000000,14.035669,14.142136,14.317821,14.560220,14.866069,15.231546,15.652476,16.124515,16.643317,17.204651,17.804494,18.439089,19.104973,19.798990,20.518285,21.260292,22.022716,22.803509,23.600847,24.413111,25.238859,26.076810,26.925824,27.784888,28.653098,29.529646,30.413813,31.304952,32.202484,33.105891,34.014703,34.928498,35.846897,36.769553,37.696154,38.626416,39.560081,40.496913,41.436699,42.379240,43.324358,44.271887,45.221676,46.173586,47.127487,48.083261,49.040799,50.000000,50.960769,51.923020,52.886671,53.851648,54.817880,55.785303,56.753854,57.723479,58.694122,59.665736,60.638272,61.611687,62.585941,63.560994,64.536811,65.513357,66.490601,67.468511,68.447060,69.426220,70.405966,71.386273,72.367120,73.348483,74.330344,75.312682,76.295478,77.278716,78.262379,79.246451,80.230917,81.215762,82.200973,83.186537,84.172442,85.158675,86.145226,87.132084,88.119237,89.106678,90.094395,91.082380,92.070625,93.059121,94.047860
15.811388,15.524175,15.297059,15.132746,15.033296,15.000000,15.000000,15.033296,15.132746,15.297059,15.524175,15.811388,16.155494,16.552945,17.000000,17.492856,18.027756,18.601075,19.209373,19.849433,20.518285,21.213203,21.931712,22.671568,23.430749,24.207437,25.000000,25.806976,26.627054,27.459060,28.301943,29.154759,30.016662,30.886890,31.764760,32.649655,33.541020,34.438351,35.341194,36.249138,37.161808,38.078866,39.000000,39.924930,40.853396,41.785165,42.720019,43.657760,44.598206,45.541190,46.486557,47.434165,48.383882,49.335586,50.289164,51.244512,52.201533,53.160135,54.120237,55.081757,56.044625,57.008771,57.974132,58.940648,59.908263,60.876925,61.846584,62.817195,63.788714,64.761099,65.734314,66.708320,67.683085,68.658576,69.634761,70.611614,71.589105,72.567210,73.545904,74.525164,75.504967,76.485293,77.466122,78.447435,79.429214,80.411442,81.394103,82.377181,83.360662,84.344532,85.328776,86.313383,87.298339,88.283634,89.269256,90.255194,91.241438,92.227978,93.214806,94.201911
16.763055,16.492423,16.278821,16.124515,16.031220,16.000000,16.000000,16.031220,16.124515,16.278821,16.492423,16.763055,17.088007,17.464249,17.888544,18.357560,18.867962,19.416488,20.000000,20.615528,21.260292,21.931712,22.627417,23.345235,24.083189,24.839485,25.612497,26.400758,27.202941,28.017851,28.844410,29.681644,30.528675,31.384710,32.249031,33.120990,34.000000,34.885527,35.777088,36.674242,37.576588,38.483763,39.395431,40.311289,41.231056,42.154478,43.081318,44.011362,44.944410,45.880279,46.818800,47.759816,48.703183,49.648766,50.596443,51.546096,52.497619,53.450912,54.405882,55.362442,56.320511,57.280014,58.240879,59.203040,60.166436,61.131007,62.096699,63.063460,64.031242,65.000000,65.969690,66.940272,67.911707,68.883960,69.856997,70.830784,71.805292,72.780492,73.756356,74.732858,75.709973,76.687678,77.665951,78.644771,79.624117,80.603970,81.584312,82.565126,83.546394,84.528102,85.510233,86.492774,87.475711,88.459030,89.442719,90.426766,91.411159,92.395887,93.380940,94.366308
17.720045,17.464249,17.262677,17.117243,17.029386,17.000000,17.000000,17.029386,17.117243,17.262677,17.464249,17.720045,18.027756,18.384776,18.788294,19.235384,19.723083,20.248457,20.808652,21.400935,22.022716,22.671568,23.345235,24.041631,24.758837,25.495098,26.248809,27.018512,27.802878,28.600699,29.410882,30.232433,31.064449,31.906112,32.756679,33.615473,34.481879,35.355339,36.235342,37.121422,38.013156,38.910153,39.812058,40.718546,41.629317,42.544095,43.462628,44.384682,45.310043,46.238512,47.169906,48.104054,49.040799,49.979996,50.921508,51.865210,52.810984,53.758720,54.708317,55.659680,56.612719,57.567352,58.523500,59.481089,60.440053,61.400326,62.361847,63.324561,64.288413,65.253352,66.219333,67.186308,68.154237,69.123079,70.092796,71.063352,72.034714,73.006849,73.979727,74.953319,75.927597,76.902536,77.878110,78.854296,79.831072,80.808415,81.786307,82.764727,83.743656,84.723078,85.702975,86.683332,87.664132,88.645361,89.627005,90.609050,91.591484,92.574294,93.557469,94.540996
18.681542,18.439089,18.248288,18.110770,18.027756,18.000000,18.000000,18.027756,18.110770,18.248288,18.439089,18.681542,18.973666,19.313208,19.697716,20.124612,20.591260,21.095023,21.633308,22.203603,22.803509,23.430749,24.083189,24.758837,25.455844,26.172505,26.907248,27.658633,28.425341,29.206164,30.000000,30.805844,31.622777,32.449961,33.286634,34.132096,34.985711,35.846897,36.715120,37.589892,38.470768,39.357337,40.249224,41.146081,42.047592,42.953463,43.863424,44.777226,45.694639,46.615448,47.539457,48.466483,49.396356,50.328918,51.264022,52.201533,53.141321,54.083269,55.027266,55.973208,56.920998,57.870545,58.821765,59.774577,60.728906,61.684682,62.641839,63.600314,64.560050,65.520989,66.483081,67.446275,68.410526,69.375788,70.342022,71.309186,72.277244,73.246160,74.215901,75.186435,76.157731,77.129761,78.102497,79.075913,80.049984,81.024688,82.000000,82.975900,83.952367,84.929382,85.906926,86.884981,87.863531,88.842557,89.822046,90.801982,91.782351,92.763139,93.744333,94.725920
19.646883,19.416488,19.235384,19.104973,19.026298,19.000000,19.000000,19.026298,19.104973,19.235384,19.416488,19.646883,19.924859,20.248457,20.615528,21.023796,21.470911,21.954498,22.472205,23.021729,23.600847,24.207437,24.839485,25.495098,26.172505,26.870058,27.586228,28.319605,29.068884,29.832868,30.610456,31.400637,32.202484,33.015148,33.837849,34.669872,35.510562,36.359318,37.215588,38.078866,38.948684,39.824616,40.706265,41.593269,42.485292,43.382024,44.283180,45.188494,46.097722,47.010637,47.927028,48.846699,49.769469,50.695167,51.623638,52.554733,53.488316,54.424259,55.362442,56.302753,57.245087,58.189346,59.135438,60.083276,61.032778,61.983869,62.936476,63.890531,64.845971,65.802736,66.760767,67.720012,68.680419,69.641941,70.604532,71.568149,72.532751,73.498299,74.464757,75.432089,76.400262,77.369245,78.339007,79.309520,80.280757,81.252692,82.225300,83.198558,84.172442,85.146932,86.122006,87.097646,88.073833,89.050547,90.027773,91.005494,91.983694,92.962358,93.941471,94.921020
20.615528,20.396078,20.223748,20.099751,20.024984,20.000000,20.000000,20.024984,20.099751,20.223748,20.396078,20.615528,20.880613,21.189620,21.540659,21.931712,22.360680,22.825424,23.323808,23.853721,24.413111,25.000000,25.612497,26.248809,26.907248,27.586228,28.284271,29.000000,29.732137,30.479501,31.240999,32.015621,32.802439,33.600595,34.409301,35.227830,36.055513,36.891733,37.735925,38.587563,39.446166,40.311289,41.182521,42.059482,42.941821,43.829214,44.721360,45.617979,46.518813,47.423623,48.332184,49.244289,50.159745,51.078371,52.000000,52.924474,53.851648,54.781384,55.713553,56.648036,57.584720,58.523500,59.464275,60.406953,61.351447,62.297673,63.245553,64.195015,65.145990,66.098411,67.052218,68.007353,68.963759,69.921384,70.880181,71.840100,72.801099,73.763134,74.726167,75.690158,76.655072,77.620873,78.587531,79.555012,80.523289,81.492331,82.462113,83.432608,84.403791,85.375641,86.348133,87.321246,88.294960,89.269256,90.244113,91.219515,92.195445,93.171884,94.148818,95.126232
21.587033,21.377558,21.213203,21.095023,21.023796,21.000000,21.000000,21.023796,21.095023,21.213203,21.377558,21.587033,21.840330,22.135944,22.472205,22.847319,23.259407,23.706539,24.186773,24.698178,25.238859,25.806976,26.400758,27.018512,27.658633,28.319605,29.000000,29.698485,30.413813,31.144823,31.890437,32.649655,33.421550,34.205263,35.000000,35.805028,36.619667,37.443290,38.275318,39.115214,39.962482,40.816663,41.677332,42.544095,43.416587,44.294469,45.177428,46.065171,46.957428,47.853944,48.754487,49.658836,50.566788,51.478151,52.392748,53.310412,54.230987,55.154329,56.080300,57.008771,57.939624,58.872744,59.808026,60.745370,61.684682,62.625873,63.568860,64.513564,65.459911,66.407831,67.357256,68.308125,69.260378,70.213959,71.168813,72.124892,73.082146,74.040529,75.000000,75.960516,76.922038,77.884530,78.847955,79.812280,80.777472,81.743501,82.710338,83.677954,84.646323,85.615419,86.585218,87.555697,88.526832,89.498603,90.470990,91.443972,92.417531,93.391648,94.366308,95.341491
